Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,2.641,2.641,screen dark,1.5584936912310003
0,2.641,2.641,wifi running,0.2413426448342976
0,2.641,2.641,phone_scanning,0.2176633494339122

