Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,5.432,5.432,screen dark,3.2159241957359996
0,5.432,5.432,wifi running,0.49800628347265996
0,5.432,5.432,phone_scanning,0.41889660667261674

