Time  [ms],Memory Usage [KB]
0,2421068
98,2427240
149,2434616
250,2451768
352,2453076
451,2464664
552,2464748
654,2468212
753,2488928
853,2487432
953,2486876
1054,2487880
1154,2488504
1255,2488300
1355,2488596
1456,2488204
1556,2488836
1660,2488836
1758,2489576
1858,2482036
1959,2482108
2060,2482684
2160,2482684
2260,2481868
2364,2481672
2461,2481508
2565,2489444
2666,2488592
2766,2489236
2866,2493596
2967,2494844
3068,2495264
3167,2496736
3269,2496736
3369,2497572
3469,2505240
3569,2499732
3670,2500840
3770,2501176
3872,2500716
3971,2500644
4071,2501092
4172,2502124
4272,2506160
4373,2512744
4476,2515716
4574,2515880
4675,2517000
4774,2519456
4875,2520148
4975,2513900
5076,2512108
5176,2511808
5278,2511808
5378,2512884
5479,2512132
5579,2511916
5679,2511052
5780,2511332
5880,2513396
5980,2514064
6081,2516224
6181,2516668
6281,2526484
6382,2521308
6482,2517552
6583,2516184
6684,2516328
6784,2516732
6884,2517208
6984,2502168
7085,2498812
7185,2499448
7285,2496068
7387,2496124
7487,2496612
7587,2497184
7688,2497184
7789,2497976
7889,2497192
7990,2497100
8090,2497024
8192,2497024
8291,2498596
8391,2498012
8492,2498012
8592,2498132
8694,2498384
8793,2499284
8893,2498304
8995,2498736
9096,2498492
9198,2498492
9296,2499448
9397,2499252
9497,2499056
9597,2498252
9699,2498252
9799,2498612
9901,2498272
10001,2498004
10101,2498232
10202,2498232
10302,2498860
10408,2498656
10507,2499392
10609,2499036
10708,2500012
10808,2500000
10908,2500228
11009,2500580
11113,2500532
11210,2500532
11310,2500460
11410,2500576
11511,2500184
11612,2500440
11712,2501056
11814,2501056
11918,2500936
12014,2500364
12114,2500168
12216,2500644
12317,2500712
12417,2501572
12518,2501576
12619,2501912
12719,2501956
12821,2501956
12920,2502056
13021,2501656
13120,2502208
13221,2501952
13323,2501952
13422,2502352
13523,2501460
13627,2501500
13724,2501888
13826,2501952
13925,2502048
14025,2502060
14127,2502360
14226,2501992
14328,2501992
14427,2501992
14527,2509840
14629,2521524
14728,2532044
14831,2534128
14930,2536592
15030,2537628
15131,2537424
15231,2547240
15333,2548500
15432,2538820
15533,2540632
15633,2541636
15733,2541688
15834,2546012
15934,2547012
16034,2547788
16136,2547976
16189,2547976
16289,2549440
16389,2548320
16489,2549396
16590,2550100
16694,2550424
16794,2551652
16896,2551652
16995,2551712
17095,2551440
17196,2551264
17296,2551956
17399,2551956
17497,2552596
17598,2553976
17698,2554240
17798,2554864
17899,2555112
17999,2555324
18100,2555324
18200,2555340
18301,2555836
18401,2556544
18502,2556432
18606,2556660
18706,2558360
18808,2557988
18908,2558424
19008,2559532
19111,2559740
19210,2552704
19310,2552368
19410,2552368
19510,2553332
19611,2553332
19711,2554948
19812,2554420
19913,2554224
20012,2554936
20114,2555788
20213,2556544
20315,2556748
20415,2558004
20515,2557892
20616,2557760
20716,2558080
20817,2558384
20917,2559272
21019,2559036
21118,2559404
21220,2558816
21319,2562160
21420,2561000
21522,2561724
21621,2582044
21722,2575396
21822,2576040
21923,2576972
22023,2577488
22123,2586972
22224,2586384
22324,2591812
22425,2591444
22526,2592848
22627,2596104
22727,2602004
22827,2596320
22928,2596892
23029,2596028
23128,2594924
23228,2587472
23329,2586204
23429,2586668
