Time  [ms],Memory Usage [KB]
0,2423228
100,2435188
200,2435836
302,2451484
402,2461084
504,2462092
603,2464816
703,2482676
803,2487628
905,2489536
1004,2502176
1106,2543908
1205,2632312
1307,2673868
1356,2679856
1456,2676368
1557,2678084
1657,2678400
