Time  [ms],Memory Usage [KB]
0,2543384
101,2546360
201,2557072
301,2579252
408,2578368
506,2581164
602,2582056
703,2601640
803,2604816
905,2612300
1005,2612912
1107,2614632
1206,2616368
1306,2617672
1406,2618452
1507,2619732
1607,2618344
1707,2623576
1809,2626424
1908,2626672
2008,2626136
2109,2632124
2209,2636000
