Time  [ms],Memory Usage [KB]
0,2324652
100,2326948
201,2338400
302,2357684
413,2362292
510,2368364
610,2369232
711,2370324
812,2372376
913,2389668
1012,2391952
1113,2394632
1213,2396480
1314,2397188
1414,2397384
1515,2385712
1617,2385432
1716,2386676
1817,2385528
1918,2393636
2017,2395360
2119,2398132
2219,2400504
2319,2404304
2420,2406516
2521,2414312
2620,2409456
2722,2409880
2822,2418808
2922,2422112
