Time  [ms],Memory Usage [KB]
0,2303828
100,2305716
201,2320100
302,2325572
402,2328976
504,2343660
603,2346468
703,2365036
804,2370848
905,2371260
1006,2372932
1106,2376768
1206,2380140
1306,2384388
1407,2379072
1507,2383740
1608,2385604
1708,2387664
1809,2392280
1909,2393056
2010,2393260
2110,2394048
2210,2394516
2311,2395792
2412,2392312
2512,2392896
2612,2393884
2712,2402748
2813,2404488
2913,2405124
3014,2404676
3114,2405352
3215,2408840
3315,2408788
3416,2409092
3516,2410312
3617,2412216
3717,2413032
3819,2412828
3918,2425036
4019,2420764
4118,2424152
4219,2422520
4319,2424136
4421,2423876
4521,2423804
4621,2422884
4722,2418016
4824,2419244
4923,2428972
5023,2431624
5124,2432944
5225,2430896
5325,2428524
5426,2430664
