Time  [ms],Memory Usage [KB]
0,2336748
101,2347636
200,2358476
301,2362112
401,2366748
507,2390856
602,2393020
703,2393428
804,2406192
904,2417016
1004,2419672
1105,2419076
1205,2421012
1306,2425620
1406,2428248
1506,2425756
1606,2430988
1708,2420992
1808,2421300
1907,2418436
2008,2419132
2108,2420132
2208,2420704
2309,2417120
2410,2416976
2510,2417388
2611,2418724
2711,2427792
2811,2429392
2912,2430764
3012,2431396
3113,2432544
3213,2432872
3313,2433496
3414,2447208
3514,2443544
3615,2446360
3715,2448344
3815,2449004
3916,2450664
4016,2451068
4116,2457552
4218,2464256
4319,2462092
4419,2463588
4520,2468380
4620,2472616
4721,2474300
4822,2474620
