Time  [ms],Memory Usage [KB]
0,2595956
101,2601052
201,2607968
302,2616584
402,2635684
502,2640764
603,2640312
704,2661272
803,2664848
904,2666424
1005,2665444
1105,2665724
1205,2665580
1306,2665188
1406,2665224
1507,2665108
1609,2661836
1707,2661668
1808,2661932
1908,2662008
2009,2662728
2108,2667668
2210,2656832
2311,2658280
2363,2663324
2464,2667416
2564,2674204
2665,2683888
2765,2686480
