Time  [ms],Memory Usage [KB]
0,2531268
101,2531052
201,2534632
302,2534432
404,2518608
502,2518264
603,2522832
703,2538172
805,2536856
905,2536260
1006,2538352
1106,2538748
1207,2544820
1307,2544980
1408,2546420
1508,2548644
1608,2555020
1708,2553636
1809,2554412
1909,2555852
2010,2556016
2110,2555840
2210,2556256
2311,2557572
2411,2558952
2513,2558272
2614,2560020
2714,2562348
2814,2565644
2915,2567340
3015,2569580
3116,2591088
3216,2603240
3317,2628036
3420,2631644
3517,2635716
3617,2636984
3718,2641440
3819,2641832
3920,2644436
4019,2646852
4119,2649400
4221,2644752
4320,2653284
4421,2663096
4521,2672856
4621,2685100
4723,2687984
4822,2689936
4923,2691684
5023,2692912
5124,2696204
5224,2697288
5324,2708696
5426,2709152
5525,2701892
5627,2704432
5727,2707916
5828,2709172
5928,2719944
