Time  [ms],Memory Usage [KB]
0,2553040
100,2549556
200,2552640
301,2551072
401,2552892
502,2551760
601,2547952
702,2565024
803,2550832
903,2553704
1005,2551000
1105,2549792
1206,2551504
1306,2554820
1406,2553384
1507,2559256
1607,2559420
1707,2561736
1808,2562980
1908,2559880
2008,2560980
2109,2561248
2209,2562356
2309,2564224
2410,2569924
2510,2573664
2611,2577528
2711,2580288
2812,2586444
2912,2610848
3012,2625456
3113,2627820
3215,2631588
3315,2648336
3416,2650224
3515,2653588
3617,2656328
3717,2658384
3817,2658808
3917,2661436
