Time  [ms],Memory Usage [KB]
0,2463056
103,2458392
203,2459648
303,2459736
404,2459944
504,2461096
604,2463960
709,2482148
807,2465508
906,2465228
1007,2467456
1107,2476424
1208,2478716
1308,2482032
1408,2490496
1509,2491692
1610,2493692
1710,2496100
1811,2496868
1911,2494808
2012,2495088
2112,2497672
2212,2499948
2312,2503020
2413,2506516
2513,2508680
2614,2531168
2714,2538864
2816,2541264
2915,2544856
3015,2548244
3115,2568852
3216,2571848
3316,2573772
3417,2576948
3517,2578296
3618,2578888
3718,2654156
3818,2679476
3919,2681576
4019,2729256
