Time  [ms],Memory Usage [KB]
0,2507932
100,2503888
201,2506640
301,2506276
402,2507836
502,2506924
603,2527908
703,2526564
803,2528956
904,2511696
1007,2514884
1106,2518316
1206,2530008
1306,2530552
1406,2518592
1507,2520856
1607,2522052
1707,2526732
1808,2526584
1908,2529412
2008,2529512
2109,2531232
2210,2529008
2310,2531660
2410,2534888
2511,2534132
2611,2536000
2711,2541660
2812,2556248
2912,2571628
3013,2572796
3116,2576200
3213,2577168
3317,2601188
3417,2602720
3517,2605588
3619,2607492
3720,2608356
3820,2607088
3920,2609132
4021,2608120
4121,2609172
