Time  [ms],Memory Usage [KB]
0,2357908
50,2360708
159,2370356
251,2381880
352,2388588
453,2405052
553,2402432
654,2405416
754,2424612
854,2426704
955,2424004
1055,2424244
1157,2424640
1256,2425896
1357,2427768
1458,2427668
1558,2428900
1659,2427920
1759,2428368
1860,2426868
1960,2431344
2061,2435140
2163,2441696
2264,2442768
2364,2445444
2464,2453568
2565,2454108
2667,2454548
2766,2456012
2867,2453400
