Time  [ms],Memory Usage [KB]
0,2560568
101,2564396
203,2578912
303,2598912
404,2600704
506,2604256
606,2604220
708,2624208
758,2626136
858,2628904
959,2632468
1059,2632968
1159,2637116
1260,2653800
1360,2660404
1460,2663180
1564,2670592
1661,2670992
1761,2672684
1862,2676212
1964,2687012
