Time  [ms],Memory Usage [KB]
0,2462388
102,2468200
154,2471696
255,2482324
355,2497660
455,2501440
555,2505468
656,2507120
756,2527168
856,2527712
957,2525868
1057,2527652
1157,2532336
1258,2533292
1358,2531808
1459,2531808
1559,2531792
1659,2531792
1765,2530128
1860,2529952
1960,2529436
2060,2529108
2163,2529364
2262,2529680
2363,2529932
2462,2529736
2563,2528944
2663,2529176
2764,2531508
2864,2533288
2965,2541572
3065,2543160
3166,2543244
3266,2540684
3366,2543056
3466,2544980
3567,2553288
3667,2555724
3768,2556220
3868,2556608
3968,2558448
4069,2558848
4170,2559552
4270,2562384
4370,2564596
4470,2566768
4571,2569220
4671,2570168
4772,2564380
4872,2563164
4972,2548552
5073,2543236
5173,2543544
5274,2543364
5376,2542904
5475,2543188
5576,2543384
5676,2545056
5777,2544260
5879,2544344
5978,2557640
6078,2580548
6180,2582332
6279,2597604
6379,2599284
6480,2594788
6580,2592356
6680,2595220
6781,2595916
6882,2594776
6981,2594216
7083,2604384
7183,2604540
7283,2589980
7384,2589832
7483,2590528
7584,2589168
7684,2593376
7784,2603292
7885,2614540
7985,2615028
8086,2617080
8186,2618028
8286,2623284
8390,2622696
8488,2622632
8589,2620660
8689,2603812
8789,2602368
8890,2604784
8990,2604468
9091,2599260
