Time  [ms],Memory Usage [KB]
0,2403772
103,2406696
203,2414824
304,2420832
404,2437472
504,2440152
605,2440980
705,2445172
805,2464176
906,2465132
1006,2464748
1106,2465508
1207,2465724
1307,2471164
1407,2471308
1508,2471308
1608,2470424
1709,2470688
1809,2457948
1909,2457168
2010,2458092
2110,2457556
2214,2457568
2312,2458260
2416,2458168
2516,2458172
2614,2457928
2715,2469048
2815,2477508
2915,2479140
3016,2479676
3121,2478964
3222,2466920
3323,2467652
3423,2467880
3523,2469724
3626,2469724
3724,2469236
3825,2464424
3927,2465372
4026,2465892
4126,2465304
4228,2464944
4328,2465156
4427,2464972
4528,2464972
4629,2465716
4729,2465652
4829,2466712
4929,2463160
5030,2463408
5130,2464012
5230,2464012
5331,2464340
5431,2464552
5532,2465584
5632,2465192
5733,2461800
5833,2460780
5934,2460968
6033,2461996
6134,2463492
6235,2463700
6335,2463700
6435,2471432
6535,2464424
6637,2465152
6736,2464412
6836,2463188
6937,2463704
7039,2463816
7139,2449348
7239,2449560
7340,2448136
7441,2448136
7541,2447912
7641,2447980
7742,2448544
7843,2448188
7944,2448428
8044,2448904
8145,2449132
8244,2449568
8346,2449568
8445,2449164
8546,2449936
8648,2449936
8747,2450468
8849,2450468
8948,2450560
9049,2451160
9150,2451160
9250,2451336
9351,2451336
9452,2451840
9552,2451672
9651,2452128
9752,2452156
9853,2452352
9953,2452260
10056,2452208
10154,2453804
10254,2453480
10354,2453864
10455,2455328
10555,2455128
10656,2456012
10756,2456796
10857,2458140
10957,2457608
11057,2459188
11158,2458672
11258,2459576
11359,2460456
11459,2460664
11560,2461432
11661,2461696
11760,2462964
11861,2476672
11961,2476284
12062,2492156
12162,2495956
12265,2497552
12363,2499548
12464,2503028
12564,2508480
12664,2510348
12764,2513904
12866,2525172
12966,2539428
13066,2540284
13166,2540356
13267,2541400
13367,2555252
13467,2549220
13568,2549292
13669,2555124
13769,2555736
13870,2557472
13970,2561468
14070,2562184
14171,2562888
14271,2562344
14372,2563336
14471,2556076
14572,2556456
14672,2537608
