Time  [ms],Memory Usage [KB]
0,2380340
51,2379896
154,2387328
256,2401968
355,2405508
456,2423192
556,2422156
657,2439696
757,2444420
858,2446168
959,2445368
1059,2444452
1159,2439756
1260,2441880
1361,2440560
1461,2440560
1562,2440984
1665,2441052
1764,2442280
1865,2441500
1965,2439744
2065,2438804
2165,2439396
2267,2439572
2370,2439572
2469,2440120
2570,2441280
2670,2448676
2771,2450344
2871,2452720
2972,2459676
3074,2460696
3174,2449060
3276,2447432
3374,2449416
3475,2449444
3576,2451204
3676,2451656
3779,2448412
3878,2447788
3978,2446516
4078,2447788
4179,2448592
4279,2450540
4382,2450540
4481,2452880
4582,2453408
4682,2453808
4782,2453864
4890,2453732
4986,2445900
5086,2446640
5186,2447620
5287,2448760
5387,2450044
5488,2450304
5588,2451536
5689,2450800
5790,2451544
5890,2453728
5991,2453576
6092,2456852
6192,2460724
6292,2461760
6393,2462304
6493,2463844
6596,2463928
6694,2467064
6795,2467712
6895,2468576
6996,2469300
7097,2455680
7197,2454880
7298,2457776
7400,2456992
7500,2458100
7599,2459548
7700,2464180
7800,2479932
7902,2481640
8002,2485440
8103,2486980
8203,2486892
8303,2493624
8404,2495284
8504,2512544
8605,2499248
8705,2505264
8806,2505556
8906,2507212
9008,2507956
9108,2505968
9208,2511512
9309,2515052
9409,2516352
9512,2517332
9611,2519672
9713,2522788
9816,2526676
9915,2526336
10015,2535044
10116,2532072
10216,2521788
10317,2512256
10419,2515288
10519,2515400
10619,2522640
