Time  [ms],Memory Usage [KB]
0,2563492
48,2563196
146,2570324
248,2597120
349,2599752
449,2598936
550,2599516
651,2619644
754,2621648
851,2622452
952,2627304
1052,2630344
1152,2633392
1253,2634452
1355,2635216
1453,2636000
1555,2633556
1654,2636500
1755,2637512
1855,2638596
1956,2643176
2056,2643908
2157,2646040
2258,2649556
2359,2654392
2459,2654328
