Time  [ms],Memory Usage [KB]
0,2565632
101,2567068
201,2567840
251,2567832
352,2569536
452,2568788
552,2589476
653,2589608
755,2595736
854,2586652
954,2582096
1055,2581264
1155,2590324
1255,2589436
1355,2590796
1456,2596124
1556,2598304
1657,2602288
1757,2597936
1857,2616220
2008,2633964
2108,2637952
2209,2639116
2309,2639888
2409,2641536
2510,2640284
2613,2639004
2712,2637468
2764,2638312
2863,2639220
2963,2642036
