"","name","critical","energy_consumption","time","memory_usage","cpu_usage"
"431","spansh",FALSE,38.623248,3316,2627338.58823529,16
"432","spansh",FALSE,36.072288,4520,2638260,16
"433","spansh",FALSE,38.28762,3761,2643235.58974359,15
"434","spansh",FALSE,41.83488,3716,2537553.15789474,15
"435","spansh",FALSE,37.5237,3468,2505398.88888889,15
"436","spansh",FALSE,40.39776,3721,2410567.36842105,14
"437","spansh",FALSE,42.136164,3717,2447145.68421053,16
"438","spansh",FALSE,40.857912,3617,2405436.75675676,16
"439","spansh",FALSE,40.1706,3214,2426010.66666667,16
"440","spansh",FALSE,33.414804,3470,2400443,15
"441","swimply",FALSE,36.91098,5023,2679368.54901961,15
"442","swimply",FALSE,42.681528,5428,2694703.49090909,21
"443","swimply",FALSE,44.183556,5326,2693855.11111111,16
"444","swimply",FALSE,51.034176,5431,2549289.16363636,20.6153846153846
"445","swimply",FALSE,44.365464,7739,2503218.61538462,24.7297297297297
"446","swimply",FALSE,42.174144,4571,2506993.19148936,16
"447","swimply",FALSE,50.365152,5475,2469670.92857143,22.1111111111111
"448","swimply",FALSE,46.478952,5135,2432186.69230769,18.625
"449","swimply",FALSE,39.959388,5074,2486232.84615385,16
"450","swimply",FALSE,40.844952,5229,2415771.77358491,18.8
"451","vergecampus",FALSE,34.998444,2303,2664921,15
"452","vergecampus",FALSE,36.770688,2660,2662539.71428571,16
"453","vergecampus",FALSE,36.87264,2360,2645543.52,16
"454","vergecampus",FALSE,34.857576,2607,2600128,13
"455","vergecampus",FALSE,36.48798,2112,2510322.54545455,16
"456","vergecampus",FALSE,35.523396,2413,2486016.96,15
"457","vergecampus",FALSE,47.5092,11072,2428223.31531532,21.4
"458","vergecampus",FALSE,32.63652,2864,2456643.6,15
"459","vergecampus",FALSE,30.955644,2011,2404209.9047619,16
"460","vergecampus",FALSE,36.03888,2414,2416743.84,16
"461","visit",FALSE,32.744088,1305,2605856,16
"462","visit",FALSE,32.511204,1158,2596213.84615385,17
"463","visit",FALSE,30.79296,1406,2582730.4,15
"464","visit",FALSE,31.429584,1456,2527718.75,15
"465","visit",FALSE,34.074648,1513,2450796.75,15
"466","visit",FALSE,31.1184,1457,2540235,16
"467","visit",FALSE,33.098076,1508,2431334.75,15
"468","visit",FALSE,29.413692,1411,2497142.93333333,16
"469","visit",FALSE,29.251296,1257,2375256.85714286,16
"470","visit",FALSE,29.138976,2410,2366402.88,15
"471","worldlink",FALSE,39.28176,2664,2684265.42857143,15
"472","worldlink",FALSE,40.033404,2918,2664094.93333333,15
"473","worldlink",FALSE,39.355668,2866,2605552.13333333,15
"474","worldlink",FALSE,41.333004,3114,2584435.125,15
"475","worldlink",FALSE,44.801568,3016,2474420.64516129,15
"476","worldlink",FALSE,39.483792,2709,2473842.42857143,16
"477","worldlink",FALSE,61.30242,2873,2439878.93333333,12
"478","worldlink",FALSE,40.44456,2909,2415708.8,15
"479","worldlink",FALSE,38.832048,3166,2426764.72727273,12
"480","worldlink",FALSE,42.155676,4154,2412496.47619048,16
"481","xobor",FALSE,33.24888,2018,2606555.42857143,15
"482","xobor",FALSE,34.820352,1964,2511836.38095238,16
"483","xobor",FALSE,32.939712,1910,2460835.6,16
"484","xobor",FALSE,30.855348,2113,2456758.54545455,16
"485","xobor",FALSE,37.074636,2108,2451343.63636364,16
"486","xobor",FALSE,33.573168,2010,2442231.61904762,16
"487","xobor",FALSE,31.740768,2209,2466785.56521739,16
"488","xobor",FALSE,34.364988,2163,2455104.69565217,16
"489","xobor",FALSE,35.6319,1959,2373300.76190476,15
"490","xobor",FALSE,31.548636,1857,2418227.4,16
"491","zuver",FALSE,47.160288,8138,2551908.29268293,16
"492","zuver",FALSE,56.94372,14320,2512131.52777778,16
"493","zuver",FALSE,63.489888,15520,2476483.30769231,28.3
"494","zuver",FALSE,76.01472,23429,2521241.73617021,16.1960784313725
"495","zuver",FALSE,56.72538,13365,2441149.64179104,16
"496","zuver",FALSE,74.822436,24509,2419546.53061224,15
"497","zuver",FALSE,55.339488,14565,2441381.36986301,29.1538461538462
"498","zuver",FALSE,59.733504,9040,2412930.68131868,27
"499","zuver",FALSE,52.72128,8519,2423433.25581395,15
"500","zuver",FALSE,62.305776,14217,2432666.71328671,29.4375
