Time  [ms],Memory Usage [KB]
0,2541004
101,2541940
201,2545500
301,2545384
404,2527564
504,2520076
605,2540128
705,2539524
806,2541700
906,2543124
1007,2545048
1107,2548656
1207,2560528
1309,2564908
1408,2563388
1509,2565944
1609,2570976
1710,2580936
1810,2593460
1910,2589464
2011,2603476
2112,2614968
