Time  [ms],Memory Usage [KB]
0,2387732
52,2389708
152,2398960
253,2404208
355,2427816
455,2428944
557,2430752
656,2432252
756,2436096
856,2453472
957,2456120
1057,2461020
1157,2462456
1257,2466808
1358,2467752
1459,2470844
1559,2470100
1659,2470800
1759,2461032
1860,2461944
1961,2460276
2061,2460728
2161,2461844
2262,2462824
