Time  [ms],Memory Usage [KB]
0,2406304
101,2409508
202,2415380
303,2431620
403,2432188
505,2436756
604,2438292
704,2459024
805,2459552
906,2460004
1008,2458816
1108,2459540
1208,2459384
1308,2450356
1409,2448684
1509,2449800
1609,2450988
1710,2450820
1810,2452648
1911,2456872
2012,2459500
2112,2459696
2212,2459944
2313,2460344
2413,2469376
2514,2469092
2614,2469016
2714,2470756
2815,2471156
2915,2471876
3015,2472380
3116,2475984
3216,2475200
3316,2476404
3417,2477180
3517,2477884
3618,2479224
3718,2481296
3818,2487928
3919,2489836
4019,2491848
4119,2493668
4219,2495084
4320,2495604
4423,2494064
4521,2496404
4571,2496488
4671,2499984
4772,2501524
4874,2503108
4973,2502460
5074,2502132
