Time  [ms],Memory Usage [KB]
0,2551924
100,2557128
149,2561204
251,2566288
351,2570616
452,2589236
552,2590488
652,2611420
753,2615076
854,2615316
954,2614276
1054,2615736
1155,2619296
1255,2619852
1355,2622156
1456,2623332
1556,2628644
1657,2629504
1757,2631628
1857,2630256
1958,2631120
2058,2629632
2159,2629776
2259,2630728
2359,2630932
2459,2632952
2560,2633320
2660,2641256
2760,2641224
2861,2641736
2961,2643236
3062,2644144
3162,2646496
3263,2646964
3364,2651920
3464,2650552
3565,2648012
3665,2649508
3765,2654904
3866,2659900
3966,2661804
4067,2664080
4167,2663780
4268,2664376
4368,2664864
4468,2662656
4569,2664180
4669,2664284
4769,2663800
4870,2648808
4970,2642656
5070,2641532
5171,2650176
5271,2651048
5372,2652852
5472,2660900
5573,2661352
5673,2663324
5773,2661948
