Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,3.867,3.867,screen dark,2.287272962907
0,3.867,3.867,wifi running,0.3541987429477093
0,3.867,3.867,phone_scanning,0.2908836096146459

