Time  [ms],Memory Usage [KB]
0,2389028
101,2395380
202,2405908
304,2422112
408,2431016
503,2433384
605,2434392
706,2439032
806,2454972
906,2457836
1007,2460844
1107,2451100
1208,2454228
1308,2460480
1408,2466792
