Time  [ms],Memory Usage [KB]
0,2359580
55,2363584
151,2355408
254,2368516
354,2371728
454,2377440
555,2395472
655,2398864
756,2399260
859,2388748
957,2391780
1057,2394840
1159,2398648
1259,2395892
1360,2399148
1461,2399016
1561,2401400
1662,2401044
1762,2399528
1863,2396648
1963,2396768
2063,2400628
2164,2405516
2265,2425108
2368,2425968
2466,2435792
2568,2444308
2670,2449840
2770,2460488
2869,2461204
