Time  [ms],Memory Usage [KB]
0,2607044
52,2602272
151,2604936
252,2604896
353,2606240
455,2604280
553,2608140
653,2627836
754,2624676
855,2625968
955,2627192
1056,2610668
1156,2612668
1256,2619028
1357,2620300
1458,2623440
1558,2623848
1659,2624824
1759,2629936
1860,2630560
1960,2630360
2060,2629748
2161,2629748
2261,2631488
2363,2631176
2463,2632692
2564,2632960
2664,2632844
2766,2633428
2865,2633900
2965,2636300
3067,2637320
3166,2638424
3266,2638696
3367,2641220
3467,2641340
3567,2645004
3668,2645816
3768,2648152
3869,2668616
3969,2683468
4070,2701684
4170,2703852
4270,2704608
4371,2705008
4471,2704224
4572,2692804
4672,2693108
4773,2693108
4873,2694108
4973,2693716
5074,2695024
5174,2695916
5274,2697416
5376,2701400
5476,2693876
5577,2699164
5680,2693344
5777,2737872
