Time  [ms],Memory Usage [KB]
0,2459876
101,2460052
202,2460316
302,2462596
403,2463220
503,2464072
603,2465352
703,2484808
804,2485012
904,2486148
1005,2486980
1105,2493444
1205,2501136
1305,2503032
1406,2501356
1507,2500608
1607,2490244
1707,2487448
1808,2485764
1908,2487628
2009,2488440
2110,2488884
2209,2488620
2311,2488620
2410,2489724
2511,2488544
2611,2483544
2712,2482768
2812,2484712
2912,2484192
3014,2485836
3113,2486968
3213,2486632
3314,2488836
3414,2488412
3514,2489868
3615,2487592
3715,2491744
3815,2511944
3918,2514120
4016,2531308
4116,2532860
4217,2545144
4318,2548300
4418,2548496
4518,2550316
4618,2547492
4719,2547556
4819,2537876
4919,2536984
5020,2537020
5120,2536704
5222,2536704
5322,2536940
5425,2536940
5523,2537028
5623,2538776
5724,2540340
5824,2541136
5924,2546292
6025,2543440
6125,2545984
6226,2590896
