Time  [ms],Memory Usage [KB]
0,2334712
101,2340420
202,2348948
305,2352320
404,2367212
508,2380640
605,2379680
706,2382796
806,2383892
906,2404496
1007,2405288
1107,2406740
1208,2411428
1308,2407380
1408,2410824
1509,2414664
1609,2414688
1711,2415000
1810,2415652
1910,2416256
2011,2416348
2111,2416352
2212,2416708
2312,2415104
2415,2416604
2513,2422176
2613,2424616
2714,2433068
2814,2441068
2915,2441860
3015,2443920
3115,2448164
3216,2470568
3317,2471552
3416,2472472
3517,2471724
3617,2471800
