Time  [ms],Memory Usage [KB]
0,2602344
101,2582960
202,2584148
302,2587180
403,2588184
503,2592268
603,2592080
704,2596404
805,2610204
905,2612340
1006,2613460
1107,2615100
1208,2615896
1308,2626444
1408,2627552
1509,2628344
1609,2628756
1710,2635352
1810,2647168
1911,2657304
2011,2659580
2112,2660412
