Time  [ms],Memory Usage [KB]
0,2382588
101,2378644
202,2390144
305,2406916
405,2414372
505,2417144
605,2416640
706,2439000
806,2438172
907,2440416
1007,2437728
1107,2438448
1208,2440420
1308,2452784
1408,2455236
1508,2456892
