Time  [ms],Memory Usage [KB]
0,2392860
102,2391648
201,2394640
301,2400192
402,2405048
502,2416668
603,2431564
703,2451196
804,2452964
905,2456360
1005,2455796
1106,2455376
1206,2455580
1306,2460000
1406,2464088
1507,2488276
1608,2482380
1708,2484868
1809,2501444
1909,2504188
2010,2523556
