datetime,cpu
Sat Oct 17 21:23:07 GMT 2020,26
Sat Oct 17 21:23:07 GMT 2020,26
Sat Oct 17 21:23:08 GMT 2020,26
Sat Oct 17 21:23:08 GMT 2020,26
Sat Oct 17 21:23:08 GMT 2020,26
Sat Oct 17 21:23:08 GMT 2020,26
Sat Oct 17 21:23:09 GMT 2020,26
Sat Oct 17 21:23:09 GMT 2020,26
Sat Oct 17 21:23:09 GMT 2020,26
Sat Oct 17 21:23:09 GMT 2020,26
Sat Oct 17 21:23:09 GMT 2020,26
