Time  [ms],Memory Usage [KB]
0,2325628
50,2330704
151,2338844
251,2343432
351,2350660
451,2368268
552,2382532
652,2382396
753,2382796
853,2404576
954,2404396
1054,2407292
1154,2413580
1255,2421956
1355,2426004
