Time  [ms],Memory Usage [KB]
0,2487264
100,2483820
200,2486212
301,2486132
402,2486620
502,2487600
602,2489468
703,2508244
803,2511940
904,2509600
1005,2511232
1104,2518240
1205,2519720
1305,2504484
1405,2500804
1506,2504036
1606,2504864
1706,2504800
1807,2505704
1907,2512608
2009,2510476
2109,2525356
2209,2527508
2310,2527716
2410,2527492
2511,2535276
2612,2534932
2712,2535628
2813,2542620
2914,2543204
3014,2545788
3115,2547088
3215,2546260
