datetime,cpu
Sun Oct 18 14:50:37 GMT 2020,29
Sun Oct 18 14:50:38 GMT 2020,29
Sun Oct 18 14:50:38 GMT 2020,29
Sun Oct 18 14:50:38 GMT 2020,29
Sun Oct 18 14:50:38 GMT 2020,29
Sun Oct 18 14:50:39 GMT 2020,29
Sun Oct 18 14:50:39 GMT 2020,29
Sun Oct 18 14:50:39 GMT 2020,29
Sun Oct 18 14:50:39 GMT 2020,29
Sun Oct 18 14:50:39 GMT 2020,29
Sun Oct 18 14:50:40 GMT 2020,29
Sun Oct 18 14:50:40 GMT 2020,29
Sun Oct 18 14:50:40 GMT 2020,29
Sun Oct 18 14:50:40 GMT 2020,29
Sun Oct 18 14:50:40 GMT 2020,29
Sun Oct 18 14:50:41 GMT 2020,29
Sun Oct 18 14:50:41 GMT 2020,29
Sun Oct 18 14:50:41 GMT 2020,29
Sun Oct 18 14:50:41 GMT 2020,29
