Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,3.467,3.467,screen dark,2.054954131146
0,3.467,3.467,wifi running,0.3182226965783926
0,3.467,3.467,phone_scanning,0.26736276423673827

