Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,4.24,4.24,screen dark,2.54623863096
0,4.24,4.24,wifi running,0.3943012211295912
0,4.24,4.24,phone_scanning,0.331030533980736

