Time  [ms],Memory Usage [KB]
0,2586364
102,2587388
202,2588824
302,2589364
402,2590400
503,2588136
603,2583416
703,2602332
805,2604244
906,2606048
1005,2606672
1106,2614696
1207,2618816
1307,2623124
1408,2626268
1509,2626140
1608,2627052
1709,2633888
1810,2637188
1912,2637540
2012,2637216
2112,2653244
2213,2654100
2313,2661224
2414,2664532
2514,2680432
