Time  [ms],Memory Usage [KB]
0,2416380
150,2430084
253,2432980
352,2458100
452,2457624
552,2460456
653,2462108
753,2480680
804,2483644
904,2485172
1004,2484832
1105,2487388
1205,2479244
1305,2490056
1405,2494244
1506,2492716
1606,2496296
