Time  [ms],Memory Usage [KB]
0,2483988
100,2479220
200,2480780
300,2480840
401,2482012
501,2481760
602,2485156
702,2502220
803,2505136
903,2505248
1004,2506288
1104,2512300
1204,2512564
1305,2518916
1405,2522584
1505,2522876
1606,2521356
1706,2528228
1809,2527800
1908,2530184
2008,2531108
2108,2532476
2209,2530824
2309,2528960
2411,2531160
2512,2532840
2613,2534656
2713,2537200
2813,2540060
2913,2542460
3014,2560048
3117,2572028
3214,2575156
3315,2578732
3416,2595152
3516,2596300
3616,2598784
3717,2600372
3817,2599848
3917,2601212
4018,2602852
