Time  [ms],Memory Usage [KB]
0,2519884
101,2521068
201,2522912
301,2522964
402,2523352
502,2527524
603,2527900
703,2546076
806,2541992
907,2541728
1007,2539452
1108,2539632
1208,2540280
1309,2540508
1411,2547144
1510,2550828
1610,2554096
1711,2555556
1811,2561776
1912,2560880
2012,2563568
2112,2564512
2213,2566908
2313,2567500
2413,2569192
2514,2570196
2615,2572748
2715,2575496
2816,2578504
2916,2581488
3015,2585584
3116,2588452
3218,2609312
3318,2611896
3419,2615712
3519,2637876
3620,2639488
3720,2643360
3822,2643888
3921,2645020
