Time  [ms],Memory Usage [KB]
0,2459280
100,2460456
200,2462076
301,2463556
401,2463620
501,2462736
602,2466028
702,2484408
803,2486140
903,2485384
1003,2488444
1105,2495652
1204,2500732
1306,2504116
1406,2503076
1506,2505200
1607,2511276
1708,2513140
1808,2517040
1908,2547956
2009,2550496
2109,2552888
2210,2561076
