Time  [ms],Memory Usage [KB]
0,2456340
99,2456608
199,2458668
300,2459248
401,2459788
501,2459476
601,2461372
704,2480144
805,2480376
905,2481600
1005,2483536
1107,2492456
1206,2497592
1307,2502936
1408,2507520
1509,2510328
1608,2510740
1710,2515008
1810,2518136
1911,2517992
2011,2517412
2111,2517180
2212,2517924
2312,2518396
2412,2519768
2512,2514340
2614,2511976
2714,2510596
2815,2524400
2915,2543440
3015,2560532
3116,2568976
3216,2572568
