Time  [ms],Memory Usage [KB]
0,2550744
50,2551136
150,2553804
251,2553728
351,2554072
452,2547908
552,2550776
653,2568112
753,2570384
853,2570020
954,2571568
1054,2559484
1154,2563020
1254,2567676
1355,2572456
1457,2576172
1557,2581208
1657,2581088
1758,2578676
1858,2580072
1959,2579000
2060,2582596
2161,2585516
2260,2588360
2360,2590716
2461,2595260
2562,2620776
2663,2646568
2762,2662240
2862,2662644
2963,2681852
3064,2680124
3164,2671428
3264,2670584
3365,2672244
3465,2672564
3566,2674300
3666,2678612
3766,2679072
3867,2681292
3967,2682704
