Time  [ms],Memory Usage [KB]
0,2454984
100,2438124
200,2439032
301,2439876
400,2440068
501,2440884
602,2441124
702,2460716
803,2462112
903,2463840
1003,2463684
1103,2471196
1204,2475620
1304,2480340
1405,2483608
1505,2490124
1606,2494004
1706,2490996
1807,2489296
1907,2491488
2011,2493768
2111,2494868
2215,2496896
2313,2498772
2412,2501988
2512,2502696
2613,2503108
2713,2498692
2814,2500364
2914,2501332
3015,2501612
3116,2502680
3216,2504392
3317,2507196
3417,2507848
3518,2510812
3619,2532292
3719,2538976
3819,2541400
3920,2543208
4020,2546676
4121,2549636
4221,2558180
4321,2566668
4421,2576168
4522,2589360
4622,2616304
4722,2624368
4823,2627256
4923,2628136
5023,2630352
5125,2631412
5225,2631248
5326,2632492
5427,2637584
5527,2641244
5628,2643696
5728,2646368
5829,2648572
