Time  [ms],Memory Usage [KB]
0,2626468
151,2623448
252,2625320
302,2625048
402,2626416
502,2623064
603,2627568
704,2625160
804,2627196
904,2629704
1004,2634196
1105,2634408
1207,2640812
1306,2641480
1406,2645352
1507,2648040
1607,2649512
1708,2652196
1808,2652696
1908,2653588
2009,2652296
2109,2653136
2209,2653928
2310,2653364
2411,2654972
2512,2656408
2612,2659600
2713,2660632
2814,2660864
2914,2663176
3014,2664612
3114,2665240
3215,2668468
3315,2670876
3415,2674700
3516,2691452
3616,2692000
3717,2701408
3819,2707040
3920,2707104
4020,2710228
4121,2713832
4221,2714324
4321,2727696
4421,2732388
4522,2746988
4622,2755684
4723,2759384
4824,2760208
4924,2761236
5026,2762984
5126,2763956
5227,2765492
5328,2791552
5428,2785584
5528,2792380
5629,2793968
5730,2796864
5830,2804704
5930,2809124
6031,2811788
