Time  [ms],Memory Usage [KB]
0,2360512
98,2364036
198,2366548
302,2381356
403,2400204
505,2401188
611,2402740
711,2406392
812,2427728
912,2428076
1012,2428108
1113,2416372
1213,2416832
1313,2417168
1414,2422360
1514,2422836
1615,2424860
1716,2431540
1815,2433700
1919,2434756
2018,2439008
2118,2442472
2218,2442872
2318,2443376
2419,2443876
2519,2441492
2619,2442804
