Time  [ms],Memory Usage [KB]
0,2311136
52,2313968
151,2318400
257,2324124
356,2335276
453,2352964
557,2354660
660,2356868
759,2360008
859,2378984
959,2378056
1060,2378624
1160,2388520
1260,2425240
1361,2537100
1461,2556836
1563,2557444
