Time  [ms],Memory Usage [KB]
0,2299060
100,2307552
201,2312808
302,2319780
403,2327464
503,2342980
606,2356636
709,2355588
809,2357744
910,2377276
1010,2380272
1111,2384848
1211,2389596
1312,2397756
1414,2495208
1514,2555972
1615,2561192
