Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,3.024,3.024,screen dark,1.7882366785919999
0,3.024,3.024,wifi running,0.27691980534114624
0,3.024,3.024,phone_scanning,0.2420536781060193

