Time  [ms],Memory Usage [KB]
0,2476628
101,2477380
201,2478900
302,2479096
402,2480988
502,2478788
603,2474020
703,2492728
804,2494596
904,2495220
1004,2497420
1104,2507820
1207,2513300
1306,2516604
1406,2504480
1507,2506228
1607,2512716
1707,2512276
1808,2512576
1908,2532336
2008,2550944
2109,2553300
