Time  [ms],Memory Usage [KB]
0,2374748
50,2380440
150,2394924
251,2400072
353,2396988
458,2406440
554,2407368
654,2428532
755,2431216
855,2432092
955,2431732
1056,2432016
1158,2432428
1257,2435088
1357,2435328
1458,2435788
1560,2437284
1658,2436800
1759,2438496
1859,2441788
1959,2442476
2061,2441372
2160,2445372
2260,2448256
2362,2448352
2461,2449948
2562,2460204
2662,2476904
2762,2479760
