Time  [ms],Memory Usage [KB]
0,2579132
100,2584376
201,2592428
255,2594480
357,2612564
459,2621504
557,2621716
658,2625144
758,2643468
859,2644476
959,2642728
1059,2643604
1160,2645672
1260,2652028
1360,2652228
