Time  [ms],Memory Usage [KB]
0,2605616
102,2606648
201,2603348
301,2603648
402,2606388
502,2608424
602,2610816
703,2610768
803,2627948
904,2609892
1004,2611348
1105,2612832
1206,2618956
1306,2618032
1406,2622328
1507,2625752
1608,2629640
1709,2631208
1809,2633036
1909,2636716
2009,2637592
2110,2638016
2210,2638988
2311,2641436
2411,2668812
2513,2692936
2614,2697840
2713,2700092
2813,2703060
2914,2703236
3016,2704948
