Time  [ms],Memory Usage [KB]
0,2452804
101,2447624
201,2449708
301,2449412
352,2450620
452,2446436
552,2449612
653,2467648
753,2465476
857,2466496
954,2449532
1054,2447500
1155,2448532
1255,2455824
1356,2457024
1456,2461920
1558,2466844
1657,2466980
1757,2481220
1858,2489964
1958,2493184
2059,2497364
2160,2499072
2261,2500640
2361,2517256
2461,2521912
2561,2524204
2665,2525696
2762,2529660
2863,2534608
2963,2534620
3064,2533952
3165,2534184
3266,2534748
3366,2535068
3466,2535564
3566,2536248
3668,2536752
3767,2539588
3867,2540772
3968,2543600
4068,2545660
