Time  [ms],Memory Usage [KB]
0,2439612
103,2441428
202,2440364
302,2438952
403,2440512
503,2441740
603,2442580
703,2445860
804,2466256
904,2469248
1005,2470068
1106,2447860
1206,2453352
1306,2461184
1406,2461128
1506,2461648
1607,2463052
1707,2464544
1808,2466116
1908,2466408
2008,2468688
2109,2469076
2209,2471144
2310,2491384
2410,2495136
2511,2509684
2611,2512164
2711,2512712
2811,2516652
2912,2517364
3012,2522280
3113,2525300
3213,2529416
3313,2531400
3414,2536164
