Time  [ms],Memory Usage [KB]
0,2463620
100,2467736
201,2481048
301,2487484
402,2503116
502,2503984
603,2504980
703,2524220
804,2525236
905,2528084
1004,2528804
1104,2530212
1205,2534108
1305,2538220
1405,2547284
1506,2538860
1606,2543744
1707,2545680
1808,2548732
1908,2572452
2008,2575284
2109,2577756
