Time  [ms],Memory Usage [KB]
0,2509972
100,2510940
201,2511808
301,2512340
401,2512552
502,2510648
602,2513652
702,2514656
803,2514812
904,2518332
1007,2522308
1108,2526488
1209,2528048
1309,2529960
1410,2532984
1510,2536152
1611,2540676
1711,2541688
1811,2541860
1912,2542872
2012,2544088
2113,2545204
2213,2547944
2313,2547380
2413,2548736
2514,2549128
2614,2550084
2715,2550084
2815,2550176
2916,2549884
3017,2550392
3117,2550252
3219,2550252
3318,2550908
3418,2551064
3519,2551692
3619,2551544
3721,2551544
3820,2552312
3921,2551808
4022,2552080
4121,2551220
4223,2551220
4322,2552132
4423,2551472
4524,2551040
4624,2551064
4726,2551308
4825,2552212
4927,2552360
5026,2552388
5127,2551676
5233,2551676
5329,2552764
5433,2552176
5530,2551936
5632,2551880
5732,2551928
5832,2552376
5932,2552924
6033,2554524
6133,2553680
6233,2554584
6334,2553964
6434,2553384
6536,2553048
6635,2553316
6737,2553556
6838,2553556
6937,2554088
7038,2537820
7138,2537880
7238,2536860
7338,2537504
7439,2538920
7539,2562844
7639,2568688
7740,2570220
7843,2587168
7944,2594852
8044,2596860
8145,2594372
8245,2595668
8345,2606024
8447,2611404
8546,2612436
