Time  [ms],Memory Usage [KB]
0,2440724
100,2440816
201,2441716
301,2442356
401,2443128
502,2442100
603,2443916
703,2462952
804,2465568
904,2466336
1007,2467480
1105,2473612
1205,2484428
1306,2480580
1406,2483024
1506,2488528
1607,2487588
1707,2489352
1807,2495896
1908,2488140
2008,2486768
2108,2486812
2209,2488604
2309,2486748
2409,2489112
2510,2487624
2610,2490944
2710,2491140
2812,2493820
2911,2493140
3012,2492872
3113,2492008
3212,2492268
3313,2494056
3414,2495664
3514,2499568
3614,2521836
3720,2531756
3816,2535596
3917,2537560
4017,2538752
4117,2540884
4218,2542884
4318,2566212
4419,2568612
4519,2569048
