Time  [ms],Memory Usage [KB]
0,2436600
101,2437160
201,2437684
301,2436248
402,2438224
502,2438828
602,2439964
703,2458320
804,2442276
904,2443904
1004,2443952
1105,2450096
1205,2454128
1305,2458080
1406,2460384
1506,2466016
1606,2465540
1707,2471084
1807,2488708
1908,2487800
2008,2489812
2108,2493948
2208,2490868
2309,2487960
2410,2504844
2511,2504844
2611,2514036
2711,2514576
2812,2511340
