Time  [ms],Memory Usage [KB]
0,2503588
100,2485904
201,2486816
302,2487664
401,2488456
502,2489280
602,2488560
702,2510008
804,2510080
904,2511436
1004,2512520
1104,2523668
1205,2523520
1305,2528192
1406,2533688
1507,2541136
1607,2546284
1707,2538764
1808,2543228
1908,2545544
2009,2548744
2109,2551728
2209,2553272
2310,2558540
2410,2551196
2511,2552244
2611,2553416
2711,2556528
2812,2565896
2912,2574108
3013,2574604
3113,2572372
3215,2572368
3314,2574568
3415,2576432
3515,2580784
3616,2581808
3716,2584764
3816,2588456
3916,2581224
4017,2582440
4117,2585112
4217,2585572
4319,2587652
4420,2599044
4519,2607516
